Date,Year,Model,Revenue,Quantity Sold,Region,Country,Channel
28/11/2021,2021,BMW X4,110358,2,Asia,India,Wholesale
29/11/2021,2021,BMW i3,93288,3,Africa,Nigeria,Dealership
30/11/2021,2021,BMW i3,50386,4,Africa,Nigeria,Online
30/11/2021,2021,BMW 7 Series,42470,4,Europe,Spain,Wholesale
01/12/2021,2021,BMW 8 Series,31947,5,South America,Brazil,Dealership
01/12/2021,2021,BMW Z4,98146,2,Africa,Nigeria,Dealership
01/12/2021,2021,BMW X1,60653,5,Africa,Kenya,Online
02/12/2021,2021,BMW 1 Series,99499,4,North America,Canada,Wholesale
,,,,,,,
02/12/2021,2021,BMW M8,106368,4,Europe,Germany,Dealership
02/12/2021,2021,BMW 7 Series,74291,1,Asia,Japan,Wholesale
02/12/2021,2021,BMW iX,116842,5,Asia,Thailand,Wholesale
03/12/2021,2021,BMW 7 Series,48934,2,North America,United States,Online
03/12/2021,2021,BMW M4,118479,4,Europe,Spain,Online
03/12/2021,2021,BMW M5,46623,1,Africa,Morocco,Wholesale
04/12/2021,2021,BMW iX3,67310,1,Asia,India,Online
04/12/2021,2021,BMW 5 Series,118907,3,Asia,Thailand,Online
05/12/2021,2021,BMW X7,89829,2,Asia,South Korea,Dealership
06/12/2021,2021,BMW M8,98837,1,Europe,Spain,Online
06/12/2021,2021,BMW 2 Series,107713,2,Asia,Japan,Wholesale
,,,,,,,
07/12/2021,2021,BMW 4 Series,33345,4,South America,Brazil,Dealership
,,,,,,,
07/12/2021,2021,BMW M3,94262,3,Asia,Japan,Online
07/12/2021,2021,BMW X4,43427,2,Asia,China,Wholesale
08/12/2021,2021,BMW 4 Series,93324,3,Africa,Kenya,Online
,,,,,,,
08/12/2021,2021,BMW Z4,59236,2,South America,Brazil,Online
08/12/2021,2021,BMW X6,70286,2,North America,Canada,Wholesale
08/12/2021,2021,BMW 7 Series,33972,5,South America,Peru,Online
08/12/2021,2021,BMW iX,98551,3,North America,Mexico,Dealership
09/12/2021,2021,BMW 5 Series,58259,2,South America,Argentina,Online
09/12/2021,2021,BMW i8,43783,5,Asia,China,Wholesale
10/12/2021,2021,BMW M5,116057,5,North America,Canada,Wholesale
10/12/2021,2021,BMW 2 Series,49098,3,Europe,Spain,Online
,,,,,,,
10/12/2021,2021,BMW 3 Series,71565,4,Asia,India,Online
,,,,,,,
11/12/2021,2021,BMW X3,39651,3,Asia,Thailand,Online
11/12/2021,2021,BMW 1 Series,83077,2,Asia,India,Dealership
,,,,,,,
11/12/2021,2021,BMW X6,109435,4,North America,Canada,Online
11/12/2021,2021,BMW X7,57937,3,Asia,India,Dealership
12/12/2021,2021,BMW Z4,52272,3,Europe,France,Dealership
12/12/2021,2021,BMW 3 Series,104174,3,North America,Mexico,Wholesale
,,,,,,,
14/12/2021,2021,BMW X5,42698,3,Europe,France,Online
14/12/2021,2021,BMW 6 Series,71999,4,Africa,Kenya,Online
14/12/2021,2021,BMW X1,97583,2,Asia,China,Dealership
14/12/2021,2021,BMW 5 Series,67203,5,North America,Mexico,Online
15/12/2021,2021,BMW Z4,119217,3,Africa,Kenya,Wholesale
16/12/2021,2021,BMW i4,71633,5,Africa,Morocco,Wholesale
16/12/2021,2021,BMW X6,42842,5,North America,United States,Dealership
16/12/2021,2021,BMW 1 Series,76969,5,South America,Peru,Online
,,,,,,,
16/12/2021,2021,BMW 3 Series,60034,3,North America,Mexico,Dealership
,,,,,,,
17/12/2021,2021,BMW i4,90064,3,North America,United States,Wholesale
18/12/2021,2021,BMW M8,80083,3,Asia,China,Dealership
19/12/2021,2021,BMW 2 Series,39176,3,Africa,Nigeria,Dealership
,,,,,,,
19/12/2021,2021,BMW X1,90832,1,Asia,Thailand,Wholesale
19/12/2021,2021,BMW 3 Series,75530,2,Asia,Thailand,Online
,,,,,,,
19/12/2021,2021,BMW X4,75284,1,North America,United States,Wholesale
19/12/2021,2021,BMW M5,44783,4,South America,Colombia,Dealership
21/12/2021,2021,BMW X4,55460,1,North America,Canada,Dealership
22/12/2021,2021,BMW M8,62205,1,Africa,South Africa,Online
22/12/2021,2021,BMW 6 Series,46616,1,Africa,Morocco,Dealership
22/12/2021,2021,BMW 5 Series,66445,2,Asia,Japan,Online
23/12/2021,2021,BMW X1,38885,5,North America,Mexico,Wholesale
24/12/2021,2021,BMW X1,88308,4,Africa,Morocco,Online
24/12/2021,2021,BMW i4,94642,4,Europe,Germany,Dealership
24/12/2021,2021,BMW M8,100500,2,Europe,Germany,Dealership
24/12/2021,2021,BMW 2 Series,113990,1,Africa,Kenya,Online
,,,,,,,
24/12/2021,2021,BMW M3,108342,5,Africa,South Africa,Wholesale
25/12/2021,2021,BMW X5,86284,3,South America,Chile,Online
25/12/2021,2021,BMW M4,56165,2,Europe,Germany,Dealership
25/12/2021,2021,BMW 8 Series,54791,5,Asia,India,Online
25/12/2021,2021,BMW M4,80539,2,Africa,Kenya,Wholesale
25/12/2021,2021,BMW 6 Series,94430,2,Europe,Spain,Wholesale
26/12/2021,2021,BMW X4,55262,3,South America,Chile,Dealership
26/12/2021,2021,BMW 4 Series,101826,5,North America,United States,Online
,,,,,,,
26/12/2021,2021,BMW 4 Series,119441,1,North America,Canada,Online
,,,,,,,
26/12/2021,2021,BMW iX3,101114,5,Africa,Nigeria,Online
26/12/2021,2021,BMW i8,107364,5,Africa,South Africa,Wholesale
27/12/2021,2021,BMW M5,35461,1,Asia,Thailand,Online
27/12/2021,2021,BMW 4 Series,51873,3,Africa,Morocco,Wholesale
,,,,,,,
28/12/2021,2021,BMW 3 Series,69899,5,Africa,Kenya,Wholesale
,,,,,,,
28/12/2021,2021,BMW X7,96629,1,Asia,Thailand,Dealership
28/12/2021,2021,BMW X2,110635,2,Asia,Thailand,Wholesale
29/12/2021,2021,BMW X3,99058,2,Europe,Germany,Dealership
29/12/2021,2021,BMW M2,68573,1,North America,Mexico,Dealership
30/12/2021,2021,BMW 7 Series,99245,2,South America,Colombia,Online
31/12/2021,2021,BMW X2,87465,5,Africa,Egypt,Online
31/12/2021,2021,BMW X4,103030,1,South America,Chile,Online
31/12/2021,2021,BMW 6 Series,36704,5,Europe,Spain,Online
01/01/2022,2022,BMW X2,33302,4,North America,United States,Dealership
01/01/2022,2022,BMW X6,42410,3,North America,Mexico,Wholesale
01/01/2022,2022,BMW X1,112045,3,Europe,France,Dealership
02/01/2022,2022,BMW 5 Series,105038,3,South America,Peru,Online
02/01/2022,2022,BMW X1,63749,1,North America,Mexico,Dealership
02/01/2022,2022,BMW X1,109804,4,North America,Canada,Wholesale
03/01/2022,2022,BMW 6 Series,111919,3,Asia,China,Online
04/01/2022,2022,BMW 7 Series,80603,5,Asia,Thailand,Dealership
04/01/2022,2022,BMW 2 Series,41325,3,Africa,Morocco,Dealership
,,,,,,,
04/01/2022,2022,BMW i4,103247,4,Asia,Thailand,Dealership
05/01/2022,2022,BMW M2,115778,5,North America,United States,Online
05/01/2022,2022,BMW M2,118057,5,Africa,Morocco,Dealership
05/01/2022,2022,BMW X4,92987,1,South America,Brazil,Wholesale
06/01/2022,2022,BMW 8 Series,46092,1,Africa,South Africa,Dealership
06/01/2022,2022,BMW 3 Series,40543,2,North America,Mexico,Dealership
,,,,,,,
06/01/2022,2022,BMW X2,76402,4,Asia,India,Online
06/01/2022,2022,BMW 4 Series,57111,5,North America,Canada,Online
,,,,,,,
06/01/2022,2022,BMW X6,56469,4,Africa,South Africa,Wholesale
06/01/2022,2022,BMW 4 Series,62050,3,North America,Mexico,Online
,,,,,,,
07/01/2022,2022,BMW 6 Series,65854,3,Africa,South Africa,Wholesale
08/01/2022,2022,BMW X1,107850,2,North America,United States,Dealership
08/01/2022,2022,BMW Z4,70205,5,South America,Argentina,Wholesale
09/01/2022,2022,BMW 2 Series,43339,5,Asia,China,Online
,,,,,,,
09/01/2022,2022,BMW X7,47383,2,South America,Argentina,Dealership
09/01/2022,2022,BMW 7 Series,118598,3,South America,Argentina,Online
09/01/2022,2022,BMW i3,91549,5,Europe,Germany,Online
10/01/2022,2022,BMW X6,44525,4,Asia,China,Dealership
10/01/2022,2022,BMW X2,107664,5,South America,Chile,Dealership
10/01/2022,2022,BMW M5,108926,3,Asia,China,Wholesale
10/01/2022,2022,BMW 7 Series,109297,5,North America,Mexico,Dealership
10/01/2022,2022,BMW iX3,85596,5,North America,United States,Dealership
11/01/2022,2022,BMW 8 Series,98086,1,South America,Brazil,Online
11/01/2022,2022,BMW i4,62850,5,North America,Mexico,Wholesale
11/01/2022,2022,BMW i4,86153,2,Africa,Nigeria,Dealership
11/01/2022,2022,BMW M4,43706,2,Africa,Kenya,Online
11/01/2022,2022,BMW X2,70765,4,Europe,Germany,Online
12/01/2022,2022,BMW M4,91671,5,Europe,Spain,Online
12/01/2022,2022,BMW 8 Series,55226,4,Asia,China,Wholesale
12/01/2022,2022,BMW 7 Series,115916,3,Asia,India,Online
13/01/2022,2022,BMW i8,103830,3,Europe,France,Wholesale
13/01/2022,2022,BMW 1 Series,100632,1,Asia,South Korea,Online
,,,,,,,
13/01/2022,2022,BMW i8,84445,1,South America,Peru,Dealership
14/01/2022,2022,BMW 1 Series,38861,5,North America,Mexico,Wholesale
,,,,,,,
15/01/2022,2022,BMW X4,111339,5,Africa,Nigeria,Online
15/01/2022,2022,BMW 1 Series,35274,4,Africa,South Africa,Wholesale
,,,,,,,
15/01/2022,2022,BMW X7,111565,4,North America,Canada,Online
15/01/2022,2022,BMW M8,88810,5,Africa,Nigeria,Wholesale
16/01/2022,2022,BMW i8,56863,5,Europe,France,Dealership
17/01/2022,2022,BMW 4 Series,45611,1,Africa,Kenya,Online
,,,,,,,
17/01/2022,2022,BMW M5,112415,1,Africa,Nigeria,Dealership
17/01/2022,2022,BMW X6,56783,1,Asia,Japan,Dealership
17/01/2022,2022,BMW X6,35391,5,North America,United States,Wholesale
17/01/2022,2022,BMW Z4,106724,4,Africa,Nigeria,Online
17/01/2022,2022,BMW i3,97258,2,Asia,China,Wholesale
18/01/2022,2022,BMW i4,33274,2,Africa,Morocco,Dealership
18/01/2022,2022,BMW M2,71530,4,Asia,India,Dealership
19/01/2022,2022,BMW X3,100173,4,North America,Canada,Online
20/01/2022,2022,BMW 3 Series,52447,4,South America,Peru,Wholesale
,,,,,,,
20/01/2022,2022,BMW X7,83382,1,Asia,India,Dealership
21/01/2022,2022,BMW X5,49693,3,North America,Mexico,Online
21/01/2022,2022,BMW 5 Series,54959,5,Africa,Nigeria,Online
23/01/2022,2022,BMW 8 Series,57987,1,South America,Peru,Dealership
24/01/2022,2022,BMW 2 Series,83239,2,South America,Peru,Online
,,,,,,,
24/01/2022,2022,BMW i3,90763,5,South America,Peru,Dealership
24/01/2022,2022,BMW i4,30599,4,Europe,France,Dealership
25/01/2022,2022,BMW 4 Series,30056,2,Europe,Germany,Wholesale
,,,,,,,
25/01/2022,2022,BMW i8,35153,4,Asia,China,Wholesale
25/01/2022,2022,BMW 6 Series,53853,4,Africa,Kenya,Dealership
25/01/2022,2022,BMW i3,43333,4,Europe,United Kingdom,Wholesale
26/01/2022,2022,BMW M2,43707,5,Africa,Kenya,Online
26/01/2022,2022,BMW 3 Series,34991,2,North America,United States,Wholesale
,,,,,,,
28/01/2022,2022,BMW i4,42626,2,Asia,India,Wholesale
28/01/2022,2022,BMW 8 Series,70910,4,Europe,Spain,Online
30/01/2022,2022,BMW X6,56817,1,Africa,Nigeria,Dealership
31/01/2022,2022,BMW X1,89251,3,Asia,Japan,Wholesale
31/01/2022,2022,BMW 4 Series,115549,1,Asia,South Korea,Dealership
,,,,,,,
31/01/2022,2022,BMW 4 Series,77128,5,South America,Chile,Dealership
,,,,,,,
31/01/2022,2022,BMW 6 Series,42911,3,Africa,Morocco,Wholesale
31/01/2022,2022,BMW 4 Series,45405,1,South America,Chile,Online
,,,,,,,
31/01/2022,2022,BMW M4,87698,2,North America,Mexico,Dealership
01/02/2022,2022,BMW i4,100656,1,Africa,Kenya,Wholesale
02/02/2022,2022,BMW X2,116653,4,Europe,France,Wholesale
02/02/2022,2022,BMW M3,76381,5,North America,Mexico,Dealership
03/02/2022,2022,BMW X2,41631,1,Europe,Germany,Online
03/02/2022,2022,BMW 6 Series,96421,1,Asia,South Korea,Wholesale
03/02/2022,2022,BMW 6 Series,40322,3,South America,Argentina,Wholesale
03/02/2022,2022,BMW X7,56817,4,Africa,South Africa,Dealership
03/02/2022,2022,BMW Z4,61460,3,Asia,Thailand,Dealership
03/02/2022,2022,BMW 6 Series,87223,5,Africa,Nigeria,Wholesale
04/02/2022,2022,BMW M4,74508,5,South America,Argentina,Wholesale
04/02/2022,2022,BMW 2 Series,117940,4,Europe,United Kingdom,Online
,,,,,,,
04/02/2022,2022,BMW M3,75213,3,North America,Mexico,Online
04/02/2022,2022,BMW X3,66656,4,North America,United States,Wholesale
05/02/2022,2022,BMW Z4,33717,3,South America,Brazil,Wholesale
05/02/2022,2022,BMW 3 Series,107271,2,Africa,Morocco,Online
,,,,,,,
05/02/2022,2022,BMW X7,35622,4,North America,Canada,Dealership
06/02/2022,2022,BMW iX3,90178,5,Africa,South Africa,Online
06/02/2022,2022,BMW X5,106023,3,Africa,Egypt,Wholesale
07/02/2022,2022,BMW X3,119637,2,Africa,Morocco,Online
07/02/2022,2022,BMW M5,59895,5,Asia,Japan,Dealership
07/02/2022,2022,BMW i8,39615,3,South America,Peru,Dealership
08/02/2022,2022,BMW X5,68416,2,Asia,South Korea,Wholesale
08/02/2022,2022,BMW 1 Series,56606,5,Africa,Egypt,Wholesale
,,,,,,,
09/02/2022,2022,BMW i8,42405,5,Europe,Italy,Wholesale
09/02/2022,2022,BMW Z4,61334,2,Africa,South Africa,Dealership
09/02/2022,2022,BMW i8,109921,5,North America,United States,Online
09/02/2022,2022,BMW i4,63945,3,South America,Argentina,Wholesale
09/02/2022,2022,BMW Z4,71704,3,South America,Argentina,Dealership
09/02/2022,2022,BMW X3,74594,5,South America,Chile,Dealership
10/02/2022,2022,BMW 6 Series,48773,1,Africa,Egypt,Online
10/02/2022,2022,BMW iX3,102503,2,Europe,United Kingdom,Dealership
11/02/2022,2022,BMW M8,35456,1,Asia,South Korea,Online
11/02/2022,2022,BMW M8,102706,3,North America,Canada,Dealership
12/02/2022,2022,BMW M2,86492,5,Europe,Spain,Dealership
12/02/2022,2022,BMW X1,72011,4,Africa,Kenya,Online
12/02/2022,2022,BMW X5,38802,4,North America,United States,Online
12/02/2022,2022,BMW 4 Series,57770,1,Asia,China,Wholesale
,,,,,,,
13/02/2022,2022,BMW i3,42516,1,Asia,Japan,Online
13/02/2022,2022,BMW 4 Series,42979,1,South America,Peru,Online
,,,,,,,
13/02/2022,2022,BMW X2,58063,3,Africa,Egypt,Dealership
14/02/2022,2022,BMW i4,41108,3,South America,Chile,Wholesale
14/02/2022,2022,BMW 7 Series,82340,5,South America,Peru,Dealership
14/02/2022,2022,BMW 3 Series,119352,3,Asia,Japan,Wholesale
,,,,,,,
14/02/2022,2022,BMW 6 Series,118348,5,Asia,Thailand,Dealership
15/02/2022,2022,BMW M2,81792,5,Europe,France,Dealership
15/02/2022,2022,BMW X4,59519,1,North America,United States,Dealership
16/02/2022,2022,BMW M3,78105,4,Asia,South Korea,Wholesale
16/02/2022,2022,BMW X1,95481,1,South America,Argentina,Dealership
16/02/2022,2022,BMW 4 Series,84470,3,Europe,France,Wholesale
,,,,,,,
16/02/2022,2022,BMW X7,98235,2,North America,Canada,Online
16/02/2022,2022,BMW 5 Series,110752,3,Europe,Italy,Wholesale
16/02/2022,2022,BMW X3,69866,4,Europe,France,Wholesale
17/02/2022,2022,BMW Z4,87999,3,South America,Chile,Wholesale
17/02/2022,2022,BMW 5 Series,108270,4,South America,Argentina,Online
17/02/2022,2022,BMW 2 Series,61734,2,Africa,Morocco,Online
,,,,,,,
17/02/2022,2022,BMW 2 Series,31825,2,North America,United States,Dealership
,,,,,,,
17/02/2022,2022,BMW X7,79824,5,South America,Brazil,Dealership
18/02/2022,2022,BMW Z4,80060,3,North America,United States,Dealership
18/02/2022,2022,BMW i3,56409,5,Asia,India,Wholesale
19/02/2022,2022,BMW X3,74078,1,Asia,Japan,Online
19/02/2022,2022,BMW X6,65183,1,South America,Chile,Wholesale
19/02/2022,2022,BMW X2,47340,1,Asia,Japan,Wholesale
20/02/2022,2022,BMW i3,52713,1,North America,United States,Online
20/02/2022,2022,BMW X7,60785,1,Europe,France,Online
20/02/2022,2022,BMW X4,52586,3,Africa,Egypt,Dealership
20/02/2022,2022,BMW i4,55525,5,South America,Peru,Online
20/02/2022,2022,BMW 6 Series,75610,5,Europe,Germany,Dealership
22/02/2022,2022,BMW X4,48229,4,North America,Canada,Dealership
23/02/2022,2022,BMW 3 Series,96877,1,Asia,Thailand,Wholesale
,,,,,,,
24/02/2022,2022,BMW X2,100096,2,North America,United States,Online
24/02/2022,2022,BMW M5,47801,4,Africa,Egypt,Online
24/02/2022,2022,BMW X3,37386,4,South America,Chile,Wholesale
24/02/2022,2022,BMW 4 Series,100871,3,Europe,France,Dealership
,,,,,,,
24/02/2022,2022,BMW i8,89469,4,North America,United States,Dealership
25/02/2022,2022,BMW X3,39144,2,South America,Brazil,Wholesale
25/02/2022,2022,BMW X6,85566,5,South America,Peru,Wholesale
25/02/2022,2022,BMW X6,54660,4,South America,Colombia,Dealership
26/02/2022,2022,BMW X2,50810,3,South America,Peru,Wholesale
26/02/2022,2022,BMW iX,86437,1,Africa,Morocco,Online
26/02/2022,2022,BMW X7,39542,2,South America,Peru,Wholesale
27/02/2022,2022,BMW 5 Series,60331,1,North America,United States,Online
27/02/2022,2022,BMW i8,97187,4,Asia,China,Wholesale
27/02/2022,2022,BMW M8,77838,5,Asia,Japan,Online
27/02/2022,2022,BMW Z4,46110,3,South America,Argentina,Wholesale
28/02/2022,2022,BMW 3 Series,78296,2,Africa,Kenya,Online
,,,,,,,
28/02/2022,2022,BMW X7,110071,5,South America,Argentina,Online
28/02/2022,2022,BMW iX3,33051,2,South America,Argentina,Dealership
01/03/2022,2022,BMW M8,53135,3,Africa,Nigeria,Online
01/03/2022,2022,BMW iX,95430,3,Europe,Spain,Online
02/03/2022,2022,BMW X5,73263,4,South America,Peru,Wholesale
02/03/2022,2022,BMW iX,68221,2,South America,Brazil,Online
02/03/2022,2022,BMW X6,67214,4,Africa,Morocco,Dealership
02/03/2022,2022,BMW 3 Series,112151,2,Asia,Thailand,Dealership
,,,,,,,
02/03/2022,2022,BMW i4,82822,2,Africa,Nigeria,Online
03/03/2022,2022,BMW X6,46833,1,Africa,South Africa,Online
03/03/2022,2022,BMW X7,75318,4,Asia,China,Wholesale
03/03/2022,2022,BMW X6,70779,2,Europe,United Kingdom,Dealership
03/03/2022,2022,BMW 1 Series,90526,2,Africa,Nigeria,Wholesale
,,,,,,,
03/03/2022,2022,BMW 6 Series,101600,3,Asia,China,Wholesale
03/03/2022,2022,BMW 5 Series,89035,1,Asia,South Korea,Wholesale
04/03/2022,2022,BMW X2,106593,3,Europe,United Kingdom,Online
04/03/2022,2022,BMW M5,104868,4,Europe,United Kingdom,Online
04/03/2022,2022,BMW Z4,119049,4,Africa,South Africa,Wholesale
05/03/2022,2022,BMW M5,37012,2,North America,Mexico,Wholesale
06/03/2022,2022,BMW M3,48317,5,North America,Canada,Online
06/03/2022,2022,BMW X2,89797,3,Asia,South Korea,Wholesale
06/03/2022,2022,BMW M8,75041,4,Europe,France,Dealership
07/03/2022,2022,BMW 3 Series,107895,2,Africa,Egypt,Wholesale
,,,,,,,
07/03/2022,2022,BMW X5,79285,2,Europe,United Kingdom,Online
07/03/2022,2022,BMW 8 Series,54031,3,Europe,Spain,Wholesale
08/03/2022,2022,BMW X6,71866,2,Asia,China,Online
09/03/2022,2022,BMW iX3,57961,1,Africa,Nigeria,Online
10/03/2022,2022,BMW 7 Series,42554,5,Africa,South Africa,Online
10/03/2022,2022,BMW 7 Series,48407,3,North America,Canada,Online
11/03/2022,2022,BMW X1,98773,3,Asia,South Korea,Dealership
11/03/2022,2022,BMW Z4,92848,3,Asia,China,Online
11/03/2022,2022,BMW 5 Series,110729,2,Europe,United Kingdom,Wholesale
11/03/2022,2022,BMW 6 Series,93021,2,Europe,Spain,Dealership
11/03/2022,2022,BMW X7,40687,3,South America,Argentina,Dealership
11/03/2022,2022,BMW 3 Series,85283,3,Africa,Kenya,Online
,,,,,,,
12/03/2022,2022,BMW 3 Series,57328,1,Europe,Germany,Wholesale
,,,,,,,
12/03/2022,2022,BMW i4,88247,4,Asia,Japan,Wholesale
12/03/2022,2022,BMW i4,97966,1,South America,Colombia,Dealership
12/03/2022,2022,BMW X5,37782,3,Africa,Egypt,Dealership
14/03/2022,2022,BMW 3 Series,104826,2,Europe,United Kingdom,Wholesale
,,,,,,,
14/03/2022,2022,BMW X4,32962,2,Africa,Kenya,Online
14/03/2022,2022,BMW X2,75819,3,Asia,China,Dealership
14/03/2022,2022,BMW 8 Series,95150,4,Asia,India,Online
14/03/2022,2022,BMW X7,110066,5,Africa,Morocco,Wholesale
14/03/2022,2022,BMW 6 Series,95264,5,South America,Argentina,Dealership
15/03/2022,2022,BMW M3,116934,1,North America,Canada,Wholesale
15/03/2022,2022,BMW i3,65409,4,Europe,France,Dealership
15/03/2022,2022,BMW i8,34902,5,Africa,Morocco,Wholesale
15/03/2022,2022,BMW 6 Series,34840,4,North America,Mexico,Dealership
15/03/2022,2022,BMW iX,117114,2,Africa,Morocco,Online
16/03/2022,2022,BMW M3,83780,2,South America,Colombia,Dealership
17/03/2022,2022,BMW 8 Series,101656,4,North America,Canada,Wholesale
17/03/2022,2022,BMW 4 Series,80756,3,North America,Mexico,Online
,,,,,,,
17/03/2022,2022,BMW i4,117630,5,South America,Colombia,Online
18/03/2022,2022,BMW iX3,109817,5,South America,Brazil,Wholesale
18/03/2022,2022,BMW M3,100793,2,Africa,Egypt,Wholesale
18/03/2022,2022,BMW M5,88418,1,South America,Colombia,Online
18/03/2022,2022,BMW i4,42738,5,Africa,Kenya,Dealership
18/03/2022,2022,BMW M4,89269,2,Africa,Morocco,Wholesale
19/03/2022,2022,BMW 3 Series,34125,2,Asia,China,Wholesale
,,,,,,,
19/03/2022,2022,BMW X1,59730,4,South America,Brazil,Dealership
20/03/2022,2022,BMW X4,40269,4,North America,United States,Wholesale
20/03/2022,2022,BMW iX3,55158,4,South America,Chile,Online
21/03/2022,2022,BMW X2,75015,1,North America,United States,Dealership
21/03/2022,2022,BMW X1,45740,5,Europe,Germany,Wholesale
21/03/2022,2022,BMW X4,56850,1,South America,Brazil,Dealership
21/03/2022,2022,BMW M4,96533,1,South America,Colombia,Online
21/03/2022,2022,BMW X6,54844,4,Asia,South Korea,Dealership
22/03/2022,2022,BMW 4 Series,56238,2,Africa,Nigeria,Online
,,,,,,,
22/03/2022,2022,BMW M3,105066,3,Europe,Spain,Dealership
22/03/2022,2022,BMW X5,34804,2,North America,Canada,Dealership
22/03/2022,2022,BMW 2 Series,55785,2,Africa,Kenya,Wholesale
,,,,,,,
23/03/2022,2022,BMW iX,96786,2,North America,Mexico,Dealership
23/03/2022,2022,BMW iX3,117095,2,North America,United States,Online
24/03/2022,2022,BMW i4,35312,1,Europe,Spain,Dealership
24/03/2022,2022,BMW X1,65489,4,Europe,France,Dealership
24/03/2022,2022,BMW 7 Series,73774,4,Asia,Thailand,Online
24/03/2022,2022,BMW X7,64075,2,Europe,Spain,Online
25/03/2022,2022,BMW M2,54696,3,Africa,Egypt,Dealership
25/03/2022,2022,BMW X7,51031,5,South America,Argentina,Dealership
25/03/2022,2022,BMW 3 Series,100357,2,Africa,Morocco,Online
,,,,,,,
25/03/2022,2022,BMW X6,107780,2,Asia,India,Dealership
25/03/2022,2022,BMW X6,45091,3,Europe,Spain,Online
25/03/2022,2022,BMW 6 Series,103285,1,Africa,Nigeria,Dealership
25/03/2022,2022,BMW X7,116518,2,Asia,China,Wholesale
25/03/2022,2022,BMW 8 Series,83918,3,Europe,Spain,Dealership
25/03/2022,2022,BMW X7,64320,1,Asia,India,Wholesale
